start,end,elapsed
2024-04-30T08:09:13,2024-04-30T08:09:13,0.0020079612731933
2024-04-30T08:09:15,2024-04-30T08:09:15,0.0020790100097656
2024-04-30T08:09:18,2024-04-30T08:09:18,0.0021049976348876
2024-04-30T08:09:22,2024-04-30T08:09:22,0.0021300315856933
2024-04-30T08:09:26,2024-04-30T08:09:26,0.0018599033355712
2024-04-30T08:09:28,2024-04-30T08:09:28,0.0020499229431152
2024-04-30T08:09:31,2024-04-30T08:09:31,0.001755952835083
2024-04-30T08:09:33,2024-04-30T08:09:33,0.0019130706787109
2024-04-30T08:09:36,2024-04-30T08:09:36,0.0020990371704101
2024-04-30T08:09:38,2024-04-30T08:09:38,0.0019409656524658
2024-04-30T08:09:41,2024-04-30T08:09:41,0.0019550323486328
2024-04-30T08:09:44,2024-04-30T08:09:44,0.0021069049835205
2024-04-30T08:09:48,2024-04-30T08:09:48,0.002465009689331
2024-04-30T08:09:51,2024-04-30T08:09:51,0.0022969245910644
2024-04-30T08:09:54,2024-04-30T08:09:54,0.001979112625122
2024-04-30T08:09:56,2024-04-30T08:09:56,0.0022327899932861
2024-04-30T08:09:59,2024-04-30T08:09:59,0.002195119857788
2024-04-30T08:10:02,2024-04-30T08:10:02,0.0018520355224609
2024-04-30T08:10:04,2024-04-30T08:10:04,0.0022168159484863
2024-04-30T08:10:07,2024-04-30T08:10:07,0.0019998550415039
2024-04-30T08:10:09,2024-04-30T08:10:09,0.0032079219818115
2024-04-30T08:10:12,2024-04-30T08:10:12,0.0017590522766113
2024-04-30T08:10:15,2024-04-30T08:10:15,0.0019071102142333
2024-04-30T08:10:17,2024-04-30T08:10:17,0.0020949840545654
2024-04-30T08:10:20,2024-04-30T08:10:20,0.0032458305358886
2024-04-30T08:10:23,2024-04-30T08:10:23,0.0020701885223388
2024-04-30T08:10:25,2024-04-30T08:10:25,0.001939058303833
2024-04-30T08:10:28,2024-04-30T08:10:28,0.0021030902862548
2024-04-30T08:10:30,2024-04-30T08:10:30,0.0018491744995117
2024-04-30T08:10:33,2024-04-30T08:10:33,0.0018768310546875
2024-04-30T08:10:36,2024-04-30T08:10:36,0.0019788742065429
2024-04-30T08:10:39,2024-04-30T08:10:39,0.0019938945770263
2024-04-30T08:10:41,2024-04-30T08:10:41,0.0019891262054443
2024-04-30T08:10:44,2024-04-30T08:10:44,0.0017259120941162
2024-04-30T08:10:47,2024-04-30T08:10:47,0.0019900798797607
2024-04-30T08:10:50,2024-04-30T08:10:50,0.0019829273223876
2024-04-30T08:10:52,2024-04-30T08:10:52,0.0018138885498046
2024-04-30T08:10:55,2024-04-30T08:10:55,0.0019450187683105
2024-04-30T08:10:57,2024-04-30T08:10:57,0.0017130374908447
2024-04-30T08:11:00,2024-04-30T08:11:00,0.0023460388183593
2024-04-30T08:11:03,2024-04-30T08:11:03,0.0020480155944824
2024-04-30T08:11:05,2024-04-30T08:11:05,0.001814842224121
2024-04-30T08:11:08,2024-04-30T08:11:08,0.0019781589508056
2024-04-30T08:11:12,2024-04-30T08:11:12,0.0020108222961425
2024-04-30T08:11:14,2024-04-30T08:11:14,0.0021131038665771
2024-04-30T08:11:21,2024-04-30T08:11:21,0.0020220279693603
2024-04-30T08:11:24,2024-04-30T08:11:24,0.0019471645355224
2024-04-30T08:11:26,2024-04-30T08:11:26,0.0018260478973388
2024-04-30T08:11:29,2024-04-30T08:11:29,0.0021338462829589
2024-04-30T08:11:32,2024-04-30T08:11:32,0.0019071102142333
2024-04-30T08:11:34,2024-04-30T08:11:34,0.0019941329956054
2024-04-30T08:11:38,2024-04-30T08:11:38,0.0019099712371826
2024-04-30T08:11:41,2024-04-30T08:11:41,0.0020167827606201
2024-04-30T08:11:44,2024-04-30T08:11:44,0.0019850730895996
2024-04-30T08:11:47,2024-04-30T08:11:47,0.0018448829650878
2024-04-30T08:11:53,2024-04-30T08:11:53,0.0022850036621093
2024-04-30T08:11:56,2024-04-30T08:11:56,0.0024168491363525
2024-04-30T08:11:59,2024-04-30T08:11:59,0.0015959739685058
2024-04-30T08:12:02,2024-04-30T08:12:02,0.0019991397857666
2024-04-30T08:12:08,2024-04-30T08:12:08,0.0019631385803222
2024-04-30T08:12:10,2024-04-30T08:12:10,0.0022869110107421
2024-04-30T08:12:13,2024-04-30T08:12:13,0.0022070407867431
2024-04-30T08:12:16,2024-04-30T08:12:16,0.0029141902923583
2024-04-30T08:12:19,2024-04-30T08:12:19,0.0020320415496826
2024-04-30T08:12:22,2024-04-30T08:12:22,0.0019640922546386
2024-04-30T08:12:25,2024-04-30T08:12:25,0.001796007156372
2024-04-30T08:12:28,2024-04-30T08:12:28,0.0030319690704345
2024-04-30T08:12:31,2024-04-30T08:12:31,0.002079963684082
2024-04-30T08:12:34,2024-04-30T08:12:34,0.0018088817596435
2024-04-30T08:12:37,2024-04-30T08:12:37,0.0019910335540771
2024-04-30T08:12:40,2024-04-30T08:12:40,0.0015969276428222
2024-04-30T08:12:43,2024-04-30T08:12:43,0.0022220611572265
2024-04-30T08:12:45,2024-04-30T08:12:45,0.0020561218261718
2024-04-30T08:12:48,2024-04-30T08:12:48,0.0019328594207763
2024-04-30T08:12:54,2024-04-30T08:12:54,0.0022509098052978
2024-04-30T08:12:57,2024-04-30T08:12:57,0.0018019676208496
2024-04-30T08:13:00,2024-04-30T08:13:00,0.0020790100097656
2024-04-30T08:13:03,2024-04-30T08:13:03,0.0021629333496093
2024-04-30T08:13:06,2024-04-30T08:13:06,0.0029189586639404
2024-04-30T08:13:09,2024-04-30T08:13:09,0.0018699169158935
2024-04-30T08:13:11,2024-04-30T08:13:11,0.0021018981933593
2024-04-30T08:13:15,2024-04-30T08:13:15,0.0019340515136718
2024-04-30T08:13:18,2024-04-30T08:13:18,0.0018811225891113
2024-04-30T08:13:20,2024-04-30T08:13:20,0.0019989013671875
2024-04-30T08:13:23,2024-04-30T08:13:23,0.0020978450775146
2024-04-30T08:13:29,2024-04-30T08:13:29,0.0021970272064208
2024-04-30T08:13:32,2024-04-30T08:13:32,0.0019240379333496
2024-04-30T08:13:35,2024-04-30T08:13:35,0.0017220973968505
2024-04-30T08:13:38,2024-04-30T08:13:38,0.0020840167999267
2024-04-30T08:13:41,2024-04-30T08:13:41,0.0018110275268554
2024-04-30T08:13:44,2024-04-30T08:13:44,0.0023369789123535
2024-04-30T08:13:47,2024-04-30T08:13:47,0.0018079280853271
2024-04-30T08:13:50,2024-04-30T08:13:50,0.0019969940185546
2024-04-30T08:13:53,2024-04-30T08:13:53,0.0019609928131103
2024-04-30T08:13:56,2024-04-30T08:13:56,0.0020220279693603
2024-04-30T08:13:59,2024-04-30T08:13:59,0.0019049644470214
2024-04-30T08:14:02,2024-04-30T08:14:02,0.0019419193267822
2024-04-30T08:14:05,2024-04-30T08:14:05,0.0028090476989746
2024-04-30T08:14:09,2024-04-30T08:14:09,0.0026149749755859
2024-04-30T08:14:12,2024-04-30T08:14:12,0.0016298294067382812
