start,end,elapsed
2024-04-22T16:17:43,2024-04-22T16:17:43,0.0006768703460693
2024-04-22T16:17:45,2024-04-22T16:17:45,0.00095796585083
2024-04-22T16:17:46,2024-04-22T16:17:46,0.0007319450378417
2024-04-22T16:17:48,2024-04-22T16:17:48,0.0006589889526367
2024-04-22T16:17:50,2024-04-22T16:17:50,0.0006818771362304
2024-04-22T16:17:51,2024-04-22T16:17:51,0.0006461143493652
2024-04-22T16:17:53,2024-04-22T16:17:53,0.0006377696990966
2024-04-22T16:17:55,2024-04-22T16:17:55,0.0008149147033691
2024-04-22T16:17:57,2024-04-22T16:17:57,0.0008859634399414
2024-04-22T16:17:59,2024-04-22T16:17:59,0.0006699562072753
2024-04-22T16:18:00,2024-04-22T16:18:00,0.0006921291351318
2024-04-22T16:18:02,2024-04-22T16:18:02,0.0008769035339355
2024-04-22T16:18:04,2024-04-22T16:18:04,0.0006699562072753
2024-04-22T16:18:05,2024-04-22T16:18:05,0.0006349086761474
2024-04-22T16:18:07,2024-04-22T16:18:07,0.0006511211395263
2024-04-22T16:18:08,2024-04-22T16:18:08,0.0007081031799316
2024-04-22T16:18:09,2024-04-22T16:18:09,0.0006330013275146
2024-04-22T16:18:11,2024-04-22T16:18:11,0.0006279945373535
2024-04-22T16:18:12,2024-04-22T16:18:12,0.0006361007690429
2024-04-22T16:18:14,2024-04-22T16:18:14,0.0010390281677246
2024-04-22T16:18:16,2024-04-22T16:18:16,0.0006749629974365
2024-04-22T16:18:17,2024-04-22T16:18:17,0.0009369850158691
2024-04-22T16:18:19,2024-04-22T16:18:19,0.0009269714355468
2024-04-22T16:18:20,2024-04-22T16:18:20,0.0010409355163574
2024-04-22T16:18:22,2024-04-22T16:18:22,0.0006699562072753
2024-04-22T16:18:23,2024-04-22T16:18:23,0.0008840560913085
2024-04-22T16:18:25,2024-04-22T16:18:25,0.0006370544433593
2024-04-22T16:18:26,2024-04-22T16:18:26,0.000640869140625
2024-04-22T16:18:28,2024-04-22T16:18:28,0.000931978225708
2024-04-22T16:18:31,2024-04-22T16:18:31,0.0006840229034423
2024-04-22T16:18:32,2024-04-22T16:18:32,0.0006370544433593
2024-04-22T16:18:34,2024-04-22T16:18:34,0.0006790161132812
2024-04-22T16:18:35,2024-04-22T16:18:35,0.001101016998291
2024-04-22T16:18:37,2024-04-22T16:18:37,0.0006978511810302
2024-04-22T16:18:39,2024-04-22T16:18:39,0.0007140636444091
2024-04-22T16:18:40,2024-04-22T16:18:40,0.0006358623504638
2024-04-22T16:18:42,2024-04-22T16:18:42,0.000666856765747
2024-04-22T16:18:43,2024-04-22T16:18:43,0.0008230209350585
2024-04-22T16:18:45,2024-04-22T16:18:45,0.0006489753723144
2024-04-22T16:18:46,2024-04-22T16:18:46,0.0008518695831298
