start,end,elapsed
2025-08-29T10:29:06,2025-08-29T10:29:07,0.709043025970459
2025-08-29T10:29:08,2025-08-29T10:29:09,0.7181448936462402
2025-08-29T10:29:10,2025-08-29T10:29:11,0.7217011451721191
2025-08-29T10:29:13,2025-08-29T10:29:13,0.7420868873596191
2025-08-29T10:29:15,2025-08-29T10:29:16,0.6970310211181641
2025-08-29T10:29:17,2025-08-29T10:29:18,0.6856369972229004
2025-08-29T10:29:19,2025-08-29T10:29:20,0.7437899112701416
2025-08-29T10:29:22,2025-08-29T10:29:22,0.7726290225982666
2025-08-29T10:29:24,2025-08-29T10:29:25,0.6846399307250977
2025-08-29T10:29:26,2025-08-29T10:29:27,0.7316188812255859
2025-08-29T10:29:29,2025-08-29T10:29:29,0.7068910598754883
2025-08-29T10:29:31,2025-08-29T10:29:32,0.7320089340209961
2025-08-29T10:29:33,2025-08-29T10:29:34,0.7594060897827148
2025-08-29T10:29:36,2025-08-29T10:29:36,0.6915030479431152
2025-08-29T10:29:38,2025-08-29T10:29:39,0.7646260261535645
2025-08-29T10:29:40,2025-08-29T10:29:41,0.7928829193115234
2025-08-29T10:29:43,2025-08-29T10:29:43,0.7605810165405273
2025-08-29T10:29:45,2025-08-29T10:29:46,0.7050361633300781
2025-08-29T10:29:47,2025-08-29T10:29:48,0.7318439483642578
2025-08-29T10:29:50,2025-08-29T10:29:50,0.7045588493347168
2025-08-29T10:29:52,2025-08-29T10:29:52,0.6738910675048828
2025-08-29T10:29:54,2025-08-29T10:29:55,0.678210973739624
2025-08-29T10:29:56,2025-08-29T10:29:57,0.7753040790557861
2025-08-29T10:29:59,2025-08-29T10:29:59,0.7376730442047119
2025-08-29T10:30:01,2025-08-29T10:30:02,0.8016841411590576
2025-08-29T10:30:03,2025-08-29T10:30:04,0.7617290019989014
2025-08-29T10:30:06,2025-08-29T10:30:06,0.6806120872497559
2025-08-29T10:30:08,2025-08-29T10:30:09,0.6674039363861084
2025-08-29T10:30:10,2025-08-29T10:30:11,0.6759579181671143
2025-08-29T10:30:12,2025-08-29T10:30:13,0.8435440063476562
2025-08-29T10:30:15,2025-08-29T10:30:16,0.7527830600738525
2025-08-29T10:30:17,2025-08-29T10:30:18,0.7349069118499756
2025-08-29T10:30:20,2025-08-29T10:30:20,0.7181119918823242
2025-08-29T10:30:22,2025-08-29T10:30:23,0.7118690013885498
2025-08-29T10:30:24,2025-08-29T10:30:25,0.8783228397369385
2025-08-29T10:30:27,2025-08-29T10:30:28,0.7555148601531982
2025-08-29T10:30:29,2025-08-29T10:30:30,0.718256950378418
2025-08-29T10:30:31,2025-08-29T10:30:32,0.7685577869415283
2025-08-29T10:30:34,2025-08-29T10:30:35,0.8132150173187256
2025-08-29T10:30:36,2025-08-29T10:30:37,0.7231149673461914
2025-08-29T10:30:39,2025-08-29T10:30:39,0.7675659656524658
2025-08-29T10:30:41,2025-08-29T10:30:42,0.7357888221740723
2025-08-29T10:30:43,2025-08-29T10:30:44,0.7626259326934814
2025-08-29T10:30:45,2025-08-29T10:30:46,0.7632420063018799
2025-08-29T10:30:48,2025-08-29T10:30:49,0.7325599193572998
2025-08-29T10:30:50,2025-08-29T10:30:51,0.6885149478912354
2025-08-29T10:30:52,2025-08-29T10:30:53,0.7415380477905273
