start,end,elapsed
2024-01-29T18:44:18,2024-01-29T18:44:19,0.8366351127624512
2024-01-29T18:44:24,2024-01-29T18:44:25,0.895953893661499
2024-01-29T18:44:29,2024-01-29T18:44:30,0.994117021560669
2024-01-29T18:44:34,2024-01-29T18:44:35,1.019212007522583
2024-01-29T18:44:39,2024-01-29T18:44:40,0.8679730892181396
2024-01-29T18:44:45,2024-01-29T18:44:45,0.8571560382843018
2024-01-29T18:44:50,2024-01-29T18:44:51,0.9226500988006592
2024-01-29T18:44:55,2024-01-29T18:44:56,0.9240140914916992
2024-01-29T18:45:01,2024-01-29T18:45:01,0.8488860130310059
2024-01-29T18:45:06,2024-01-29T18:45:07,0.8443398475646973
2024-01-29T18:45:11,2024-01-29T18:45:12,0.8729960918426514
2024-01-29T18:45:16,2024-01-29T18:45:17,0.9369611740112304
2024-01-29T18:45:22,2024-01-29T18:45:23,0.8403429985046387
2024-01-29T18:45:27,2024-01-29T18:45:28,0.8530838489532471
2024-01-29T18:45:33,2024-01-29T18:45:34,0.937122106552124
2024-01-29T18:45:38,2024-01-29T18:45:39,0.9409899711608888
2024-01-29T18:45:43,2024-01-29T18:45:44,0.902385950088501
2024-01-29T18:45:49,2024-01-29T18:45:50,0.9821178913116456
2024-01-29T18:45:54,2024-01-29T18:45:55,1.027045965194702
2024-01-29T18:45:59,2024-01-29T18:46:00,0.9071588516235352
2024-01-29T18:46:04,2024-01-29T18:46:05,0.8847341537475586
2024-01-29T18:46:09,2024-01-29T18:46:10,0.9744589328765868
2024-01-29T18:46:15,2024-01-29T18:46:16,0.954904079437256
2024-01-29T18:46:20,2024-01-29T18:46:21,0.8384909629821777
2024-01-29T18:46:25,2024-01-29T18:46:26,0.849107027053833
2024-01-29T18:46:31,2024-01-29T18:46:32,0.9311189651489258
2024-01-29T18:46:36,2024-01-29T18:46:37,0.924274206161499
2024-01-29T18:46:41,2024-01-29T18:46:42,0.8429059982299805
2024-01-29T18:46:46,2024-01-29T18:46:47,0.8322019577026367
2024-01-29T18:46:52,2024-01-29T18:46:52,0.922227144241333
2024-01-29T18:46:57,2024-01-29T18:46:58,0.9683740139007568
2024-01-29T18:47:02,2024-01-29T18:47:03,0.8536279201507568
2024-01-29T18:47:07,2024-01-29T18:47:08,0.8913378715515137
2024-01-29T18:47:14,2024-01-29T18:47:15,1.0101468563079834
2024-01-29T18:47:20,2024-01-29T18:47:21,0.9228410720825196
2024-01-29T18:47:25,2024-01-29T18:47:26,0.8293750286102295
2024-01-29T18:47:31,2024-01-29T18:47:31,0.8448882102966309
2024-01-29T18:47:36,2024-01-29T18:47:37,0.8355000019073486
2024-01-29T18:47:41,2024-01-29T18:47:42,0.939877986907959
2024-01-29T18:47:46,2024-01-29T18:47:47,0.844182014465332
2024-01-29T18:47:51,2024-01-29T18:47:52,0.8300740718841553
2024-01-29T18:47:57,2024-01-29T18:47:58,0.8436799049377441
2024-01-29T18:48:02,2024-01-29T18:48:03,0.9298949241638184
